case_name,source,source_id,formula,property,semantic,value_json,unit,context_json,provenance_json,limitations_json,record_item_id
lifepo4-stability,alexandria,agm005276656,LiFePO4,band_gap_eV,electronic_band_gap,3.4436,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm005276656"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""band_gap_ind"",""origin"":""alexandria_public_website"",""raw_unit"":""eV"",""raw_value"":3.4436,""retrieved_at"":""2026-08-09T20:09:24.879754+00:00""}","[""functional_not_provided_by_public_website""]",sha256:29f3f3a0fa900713df398037a745390fc092dd5b5dd62b1dc62912aa58185ff7
lifepo4-stability,alexandria,agm005276656,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.0062063,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm005276656"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""e_above_hull"",""origin"":""alexandria_public_website"",""raw_unit"":""eV/atom"",""raw_value"":0.0062063,""retrieved_at"":""2026-08-09T20:09:24.879754+00:00""}","[""functional_not_provided_by_public_website""]",sha256:29f3f3a0fa900713df398037a745390fc092dd5b5dd62b1dc62912aa58185ff7
lifepo4-stability,materials_project,aaadosjw,LiFePO4,band_gap_eV,electronic_band_gap,0.07809999999999961,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":""materials_project"",""evidence_source_id"":""aaadosjw"",""native_field"":""band_gap"",""origin"":""materials_project_summary"",""raw_unit"":""eV"",""raw_value"":0.07809999999999961,""retrieved_at"":""2026-08-09T20:09:36.216700+00:00"",""summary_property_origin"":{""last_updated"":""2021-02-22T16:18:35.137000Z"",""name"":""electronic_structure"",""task_id"":""aaadosjw""},""summary_property_origin_candidates"":[{""last_updated"":""2021-02-22T16:18:35.137000Z"",""name"":""electronic_structure"",""task_id"":""aaadosjw""}],""summary_property_origin_family"":""electronic_structure""}","[""scientific_context_not_reported_by_summary_endpoint""]",sha256:2d04a16dd0b87d6bffd74eff44b39e280d3f8064c5e1771aae6c2e4aef08a998
lifepo4-stability,materials_project,mp-772409,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.07714423452380803,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""energy_above_hull"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":0.07714423452380803,""retrieved_at"":""2026-08-09T20:09:36.216700+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:2d04a16dd0b87d6bffd74eff44b39e280d3f8064c5e1771aae6c2e4aef08a998
lifepo4-stability,materials_project,mp-772409,LiFePO4,formation_energy_per_atom_eV,formation_energy_per_atom,-2.4027517801870752,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""formation_energy_per_atom"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":-2.4027517801870752,""retrieved_at"":""2026-08-09T20:09:36.216700+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:2d04a16dd0b87d6bffd74eff44b39e280d3f8064c5e1771aae6c2e4aef08a998
lifepo4-stability,materials_project,mp-772409,LiFePO4,is_stable,thermodynamic_stability_label,false,,"{""code"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""stability_definition"":""Materials Project SummaryDoc: true means the source-selected thermodynamic entry is a stable entry on the source phase-diagram convex hull"",""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""is_stable"",""native_semantic"":""materials_project_summary_source_native_stability_label"",""origin"":""materials_project_summary"",""raw_unit"":null,""raw_value"":false,""retrieved_at"":""2026-08-09T20:09:36.216700+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task"",""source_definition_not_recomputed_by_matrouter"",""summary_stability_not_bound_to_exact_thermo_type_entry_set_or_energy_frame""]",sha256:2d04a16dd0b87d6bffd74eff44b39e280d3f8064c5e1771aae6c2e4aef08a998
lifepo4-stability,alexandria,agm003236724,LiFePO4,band_gap_eV,electronic_band_gap,3.4584,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm003236724"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""band_gap_ind"",""origin"":""alexandria_public_website"",""raw_unit"":""eV"",""raw_value"":3.4584,""retrieved_at"":""2026-08-09T20:09:24.880464+00:00""}","[""functional_not_provided_by_public_website""]",sha256:3bde37bd6e4fee724ad9b0743494586136145d256448aac45785b3deedfef2e3
lifepo4-stability,alexandria,agm003236724,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.030554265,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm003236724"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""e_above_hull"",""origin"":""alexandria_public_website"",""raw_unit"":""eV/atom"",""raw_value"":0.030554265,""retrieved_at"":""2026-08-09T20:09:24.880464+00:00""}","[""functional_not_provided_by_public_website""]",sha256:3bde37bd6e4fee724ad9b0743494586136145d256448aac45785b3deedfef2e3
lifepo4-stability,nomad,-_jD7njBGmMLhdNkr4KF32J7gcSP#band_gap=0,FeLiO4P,band_gap_eV,electronic_band_gap,3.1,eV,"{""code"":""VASP"",""dimensionality"":""3D"",""functional"":[""MGGA_X_SCAN""],""gap_character"":null,""gap_observable_level"":""nomad_results_summary_normalizer_output"",""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":""DFT"",""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":{""source_channel_index"":0},""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""calculation_binding"":""unresolved"",""citation"":null,""conversion"":{""divisor"":1.602176634e-19,""from_unit"":""J"",""to_unit"":""eV""},""endpoint"":""/entries/query"",""evidence_source"":""nomad"",""evidence_source_id"":""-_jD7njBGmMLhdNkr4KF32J7gcSP#band_gap=0"",""native_field"":""results.properties.electronic.band_gap[0].value"",""origin"":""nomad_summary_aggregate"",""raw_unit"":""J"",""raw_value"":4.966747565399999e-19,""retrieved_at"":""2026-08-09T20:09:25.262918+00:00"",""selection"":{""reason"":""multiple_source_observations"",""status"":""unselected""},""source_native_context"":{""index"":0}}","[""summary_band_gap_not_bound_to_specific_calculation"",""nomad_results_band_gap_is_normalizer_derived_with_source_detection_tolerance"",""summary_method_context_not_bound_to_specific_calculation"",""multiple_summary_band_gaps_preserved_without_primary""]",sha256:403370c7a771d1ac2ef207f1f70bf5feb10b11a20dc2dada81d0c9808598d0a3
lifepo4-stability,nomad,-_jD7njBGmMLhdNkr4KF32J7gcSP#band_gap=1,FeLiO4P,band_gap_eV,electronic_band_gap,0.0,eV,"{""code"":""VASP"",""dimensionality"":""3D"",""functional"":[""MGGA_X_SCAN""],""gap_character"":null,""gap_observable_level"":""nomad_results_summary_normalizer_output"",""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":""DFT"",""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":{""source_channel_index"":1},""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""calculation_binding"":""unresolved"",""citation"":null,""conversion"":{""divisor"":1.602176634e-19,""from_unit"":""J"",""to_unit"":""eV""},""endpoint"":""/entries/query"",""evidence_source"":""nomad"",""evidence_source_id"":""-_jD7njBGmMLhdNkr4KF32J7gcSP#band_gap=1"",""native_field"":""results.properties.electronic.band_gap[1].value"",""origin"":""nomad_summary_aggregate"",""raw_unit"":""J"",""raw_value"":0.0,""retrieved_at"":""2026-08-09T20:09:25.262918+00:00"",""selection"":{""reason"":""multiple_source_observations"",""status"":""unselected""},""source_native_context"":{""index"":1}}","[""summary_band_gap_not_bound_to_specific_calculation"",""nomad_results_band_gap_is_normalizer_derived_with_source_detection_tolerance"",""summary_method_context_not_bound_to_specific_calculation"",""multiple_summary_band_gaps_preserved_without_primary""]",sha256:403370c7a771d1ac2ef207f1f70bf5feb10b11a20dc2dada81d0c9808598d0a3
lifepo4-stability,materials_project,aaadorqi,LiFePO4,band_gap_eV,electronic_band_gap,3.4733000000000005,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":""materials_project"",""evidence_source_id"":""aaadorqi"",""native_field"":""band_gap"",""origin"":""materials_project_summary"",""raw_unit"":""eV"",""raw_value"":3.4733000000000005,""retrieved_at"":""2026-08-09T20:09:36.218475+00:00"",""summary_property_origin"":{""last_updated"":""2021-02-24T04:10:29.893000Z"",""name"":""electronic_structure"",""task_id"":""aaadorqi""},""summary_property_origin_candidates"":[{""last_updated"":""2021-02-24T04:10:29.893000Z"",""name"":""electronic_structure"",""task_id"":""aaadorqi""}],""summary_property_origin_family"":""electronic_structure""}","[""scientific_context_not_reported_by_summary_endpoint""]",sha256:4097dfae9980da4538bac965ef0853178087828d61f916e04eba1f2538d9dd2a
lifepo4-stability,materials_project,mp-772906,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.05973284642857024,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""energy_above_hull"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":0.05973284642857024,""retrieved_at"":""2026-08-09T20:09:36.218475+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:4097dfae9980da4538bac965ef0853178087828d61f916e04eba1f2538d9dd2a
lifepo4-stability,materials_project,mp-772906,LiFePO4,formation_energy_per_atom_eV,formation_energy_per_atom,-2.4201631682823126,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""formation_energy_per_atom"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":-2.4201631682823126,""retrieved_at"":""2026-08-09T20:09:36.218475+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:4097dfae9980da4538bac965ef0853178087828d61f916e04eba1f2538d9dd2a
lifepo4-stability,materials_project,mp-772906,LiFePO4,is_stable,thermodynamic_stability_label,false,,"{""code"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""stability_definition"":""Materials Project SummaryDoc: true means the source-selected thermodynamic entry is a stable entry on the source phase-diagram convex hull"",""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""is_stable"",""native_semantic"":""materials_project_summary_source_native_stability_label"",""origin"":""materials_project_summary"",""raw_unit"":null,""raw_value"":false,""retrieved_at"":""2026-08-09T20:09:36.218475+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task"",""source_definition_not_recomputed_by_matrouter"",""summary_stability_not_bound_to_exact_thermo_type_entry_set_or_energy_frame""]",sha256:4097dfae9980da4538bac965ef0853178087828d61f916e04eba1f2538d9dd2a
lifepo4-stability,materials_project,aaadosmm,LiFePO4,band_gap_eV,electronic_band_gap,0.0,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":""materials_project"",""evidence_source_id"":""aaadosmm"",""native_field"":""band_gap"",""origin"":""materials_project_summary"",""raw_unit"":""eV"",""raw_value"":0.0,""retrieved_at"":""2026-08-09T20:09:36.214086+00:00"",""summary_property_origin"":{""last_updated"":""2021-02-22T20:56:22.883000Z"",""name"":""electronic_structure"",""task_id"":""aaadosmm""},""summary_property_origin_candidates"":[{""last_updated"":""2021-02-22T20:56:22.883000Z"",""name"":""electronic_structure"",""task_id"":""aaadosmm""}],""summary_property_origin_family"":""electronic_structure""}","[""scientific_context_not_reported_by_summary_endpoint""]",sha256:431b0e25d78fbb89693c12f029883361afb74c340cce730316dc492d4b290375
lifepo4-stability,materials_project,mp-772146,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.06899344178571276,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""energy_above_hull"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":0.06899344178571276,""retrieved_at"":""2026-08-09T20:09:36.214086+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:431b0e25d78fbb89693c12f029883361afb74c340cce730316dc492d4b290375
lifepo4-stability,materials_project,mp-772146,LiFePO4,formation_energy_per_atom_eV,formation_energy_per_atom,-2.4109025729251705,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""formation_energy_per_atom"",""origin"":""materials_project_summary"",""raw_unit"":""eV/atom"",""raw_value"":-2.4109025729251705,""retrieved_at"":""2026-08-09T20:09:36.214086+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task""]",sha256:431b0e25d78fbb89693c12f029883361afb74c340cce730316dc492d4b290375
lifepo4-stability,materials_project,mp-772146,LiFePO4,is_stable,thermodynamic_stability_label,false,,"{""code"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""stability_definition"":""Materials Project SummaryDoc: true means the source-selected thermodynamic entry is a stable entry on the source phase-diagram convex hull"",""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""/materials/summary/"",""evidence_source"":null,""evidence_source_id"":null,""native_field"":""is_stable"",""native_semantic"":""materials_project_summary_source_native_stability_label"",""origin"":""materials_project_summary"",""raw_unit"":null,""raw_value"":false,""retrieved_at"":""2026-08-09T20:09:36.214086+00:00"",""summary_property_origin"":null,""summary_property_origin_candidates"":[],""summary_property_origin_family"":""thermo""}","[""scientific_context_not_reported_by_summary_endpoint"",""summary_property_not_bound_to_calculation_task"",""source_definition_not_recomputed_by_matrouter"",""summary_stability_not_bound_to_exact_thermo_type_entry_set_or_energy_frame""]",sha256:431b0e25d78fbb89693c12f029883361afb74c340cce730316dc492d4b290375
lifepo4-stability,aflow,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_181342,Fe4Li4O16P4,band_gap_eV,electronic_band_gap,3.6372,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":{""j_eV"":[0,0,0,0],""orbital_l"":[2,0,0,0],""source_type"":2,""species"":[""Fe"",""Li"",""O"",""P""],""u_eV"":[4.6,0,0,0]},""magnetic_configuration"":null,""method_family"":""DFT"",""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":""AFLOW automated calculation""}","{""citation"":null,""endpoint"":""https://aflow.org/API/aflux"",""evidence_source"":""aflow"",""evidence_source_id"":""aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_181342"",""link"":""https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_181342"",""native_field"":""Egap"",""native_semantic"":""electronic_band_gap"",""origin"":""aflow_aflux"",""raw_unit"":""eV"",""raw_value"":3.6372,""retrieved_at"":""2026-08-09T20:09:25.620617+00:00"",""source_native_method_context"":{""dft_type"":[""PAW_PBE""],""ldau_j"":[0,0,0,0],""ldau_l"":[2,0,0,0],""ldau_type"":2,""ldau_u"":[4.6,0,0,0]}}","[""code_functional_and_soc_are_not_canonicalized_from_the_aflux_record""]",sha256:434057ce2710f431e2a7aa8e4f69387e2d07fe52fa761d05b91e5fa14a3a31fc
lifepo4-stability,alexandria,agm003236726,LiFePO4,band_gap_eV,electronic_band_gap,3.5487,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm003236726"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""band_gap_ind"",""origin"":""alexandria_public_website"",""raw_unit"":""eV"",""raw_value"":3.5487,""retrieved_at"":""2026-08-09T20:09:24.880109+00:00""}","[""functional_not_provided_by_public_website""]",sha256:4d034ad77048efae92f9f1936efcec01695889930f1a5e4e88615460025b5be1
lifepo4-stability,alexandria,agm003236726,LiFePO4,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.010647145,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""endpoint"":""https://alexandria.icams.rub.de"",""evidence_source"":""alexandria"",""evidence_source_id"":""agm003236726"",""link"":""https://alexandria.icams.rub.de"",""native_field"":""e_above_hull"",""origin"":""alexandria_public_website"",""raw_unit"":""eV/atom"",""raw_value"":0.010647145,""retrieved_at"":""2026-08-09T20:09:24.880109+00:00""}","[""functional_not_provided_by_public_website""]",sha256:4d034ad77048efae92f9f1936efcec01695889930f1a5e4e88615460025b5be1
lifepo4-stability,optimade:optimade-misc.odbx.science,camd-oqmd_6955,FeLiO4P,energy_above_hull_eV,energy_above_convex_hull_per_atom,0.0,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""hull_construction"":""global convex hull spanned by all other structures in the database"",""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""thermodynamic_ensemble"":null,""workflow"":null}","{""citation"":null,""contract"":""odbx_misc_optimade_extension_v1"",""endpoint"":""https://optimade-misc.odbx.science"",""evidence_source"":""optimade:optimade-misc.odbx.science"",""evidence_source_id"":""camd-oqmd_6955"",""link"":""https://optimade-misc.odbx.science"",""native_description"":""The distance that this structure lies from the global convex hull spanned by all other structures in the database."",""native_field"":""_odbx_hull_distance"",""origin"":""optimade_provider_extension"",""raw_unit"":""eV/atom"",""raw_value"":0.0,""retrieved_at"":""2026-08-09T20:09:28.243775+00:00""}","[""provider_extension_not_optimade_core_property"",""calculation_model_not_declared_by_provider_info"",""provider_serves_miscellaneous_datasets""]",sha256:5ae19fc3c5f52fa6b440da0631ec6f4ff2242bffa7d2aebd645749cd2ce380fd
lifepo4-stability,optimade:optimade-misc.odbx.science,camd-oqmd_6955,FeLiO4P,formation_energy_per_atom_eV,formation_energy_per_atom,-2.40994314262703,eV/atom,"{""code"":null,""corrections"":null,""dimensionality"":null,""functional"":null,""geometry_state"":null,""hubbard_u_eV"":null,""magnetic_configuration"":null,""method_family"":null,""pressure_GPa"":null,""reference_state"":""elemental chemical potentials"",""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":null}","{""citation"":null,""contract"":""odbx_misc_optimade_extension_v1"",""endpoint"":""https://optimade-misc.odbx.science"",""evidence_source"":""optimade:optimade-misc.odbx.science"",""evidence_source_id"":""camd-oqmd_6955"",""link"":""https://optimade-misc.odbx.science"",""native_description"":""The formation energy of the structure, computed versus the elemental chemical potentials."",""native_field"":""_odbx_formation_energy"",""origin"":""optimade_provider_extension"",""raw_unit"":""eV/atom"",""raw_value"":-2.40994314262703,""retrieved_at"":""2026-08-09T20:09:28.243775+00:00""}","[""provider_extension_not_optimade_core_property"",""calculation_model_not_declared_by_provider_info"",""provider_serves_miscellaneous_datasets""]",sha256:5ae19fc3c5f52fa6b440da0631ec6f4ff2242bffa7d2aebd645749cd2ce380fd
lifepo4-stability,aflow,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_183874,Fe4Li4O16P4,band_gap_eV,electronic_band_gap,3.6418,eV,"{""code"":null,""dimensionality"":null,""functional"":null,""gap_character"":null,""gap_observable_level"":null,""geometry_state"":null,""hubbard_u_eV"":{""j_eV"":[0,0,0,0],""orbital_l"":[2,0,0,0],""source_type"":2,""species"":[""Fe"",""Li"",""O"",""P""],""u_eV"":[4.6,0,0,0]},""magnetic_configuration"":null,""method_family"":""DFT"",""modality"":null,""pressure_GPa"":null,""relativity_method"":null,""soc"":null,""spin"":null,""strain_state"":null,""temperature_K"":null,""workflow"":""AFLOW automated calculation""}","{""citation"":null,""endpoint"":""https://aflow.org/API/aflux"",""evidence_source"":""aflow"",""evidence_source_id"":""aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_183874"",""link"":""https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Fe1Li1O4P1_ICSD_183874"",""native_field"":""Egap"",""native_semantic"":""electronic_band_gap"",""origin"":""aflow_aflux"",""raw_unit"":""eV"",""raw_value"":3.6418,""retrieved_at"":""2026-08-09T20:09:25.620578+00:00"",""source_native_method_context"":{""dft_type"":[""PAW_PBE""],""ldau_j"":[0,0,0,0],""ldau_l"":[2,0,0,0],""ldau_type"":2,""ldau_u"":[4.6,0,0,0]}}","[""code_functional_and_soc_are_not_canonicalized_from_the_aflux_record""]",sha256:5b14bf8305dd525a166514e5c4c3eec63c29752eb234ec60748f464d3e7ec327
